,Image.Name,Date,Altitude,Genotype,Rows,Plots,count_mean,Sowing_density,Intensity,Hue,Saturation,Lightness,a.,b.,u.,v.,GA,GGA,CSI,NGRDI,NGRDIveg,TGI,TGIveg
579,R-002_Plot-029,19/04/2022,50m,HONDIA,R2,214,110.67,140,0.13393795,132.1047,0.3019758,17.998466,-16.164785,12.915653,-10.772892,12.127346,1,1,0,0.372,0.372,2134.2971,2134.2971
599,R-002_Plot-030,19/04/2022,50m,MARCOPOLO,R2,215,62.33,70,0.17403752,103.957565,0.18850744,21.623161,-11.478887,13.784381,-6.934125,13.36014,0.975763763,0.880973987,9.714418569,0.1677,0.1729,1695.9547,1713.7366
608,R-003_Plot-031,19/04/2022,50m,MARCOPOLO,R3,301,340.67,560,0.09147945,118.51934,0.2647214,11.799278,-12.507516,38.946983,-6.3269525,8.664758,1,1,0,0.3477,0.3477,1701.9383,1701.9383
639,R-003_Plot-032,19/04/2022,50m,BOLOGNA,R3,302,63.67,70,0.1676528,88.51933,0.24344027,20.644442,-9.418963,14.724695,-4.5545487,13.427313,0.886532063,0.704438899,20.53994114,0.1211,0.1437,1569.3544,1666.5296
647,R-003_Plot-033,19/04/2022,50m,HONDIA,R3,303,38.33,35,0.23684315,95.37029,0.1799519,29.086138,-11.623773,16.100834,-7.056344,17.300577,0.829590139,0.700998185,15.50066086,0.1345,0.1733,1863.8804,2066.175
680,R-003_Plot-034,19/04/2022,50m,HONDIA,R3,304,126.33,140,0.13303803,132.05737,0.30737174,17.957207,-16.286837,13.04016,-10.839036,12.209636,1,1,0,0.3801,0.3801,2160.4883,2160.4883
689,R-003_Plot-035,19/04/2022,50m,MARCOPOLO,R3,305,55,70,0.17098325,105.12905,0.16962814,20.914415,-10.698,12.687455,-6.372782,12.237149,0.968731095,0.887477314,8.387650755,0.1559,0.1618,1534.9306,1556.3112
716,R-003_Plot-036,19/04/2022,50m,BOLOGNA,R3,306,231,280,0.1067169,116.1757,0.22905344,13.501059,-12.033751,39.409626,-6.4526525,9.326846,1,0.99965971,0.034029038,0.2916,0.2916,1630.7982,1630.7982
740,R-003_Plot-037,19/04/2022,50m,HONDIA,R3,307,224.67,280,0.121516734,130.18733,0.3009879,16.262974,-15.29736,12.610886,-9.629499,11.178083,1,1,0,0.3789,0.3789,2028.6162,2028.6162
757,R-003_Plot-038,19/04/2022,50m,MARCOPOLO,R3,308,104.67,140,0.12106609,125.22163,0.19745988,14.960219,-11.879059,10.585805,-6.951209,9.04227,0.998638838,0.990396249,0.825382402,0.278,0.2784,1510.4072,1511.5014
766,R-003_Plot-039,19/04/2022,50m,BOLOGNA,R3,309,383.33,560,0.108116955,109.377045,0.27342945,13.843705,-11.9956875,40.380623,-6.3153377,10.039229,1,0.995992136,0.400786449,0.2666,0.2666,1706.2196,1706.2196
790,R-003_Plot-040,19/04/2022,50m,BOLOGNA,R3,310,38.67,35,0.25335968,52.688755,0.21510065,29.59589,-3.895452,16.343616,2.1364145,16.385597,0.469676346,0.224969752,52.10111093,-0.0027,0.0676,1074.9068,1474.6619
813,R-003_Plot-041,19/04/2022,50m,HONDIA,R3,311,415,560,0.11231807,129.28906,0.30504155,14.976775,-14.858657,39.957787,-8.950841,10.472486,1,0.99977314,0.022686025,0.3823,0.3823,1945.3286,1945.3286
822,R-003_Plot-042,19/04/2022,50m,MARCOPOLO,R3,312,203,280,0.09064472,130.40099,0.285438,11.039005,-11.60103,36.733135,-5.892864,6.9668803,1,0.99965971,0.034029038,0.3583,0.3583,1427.0966,1427.0966
859,R-003_Plot-043,19/04/2022,50m,BOLOGNA,R3,313,119.67,140,0.11891669,112.323746,0.22390658,14.993314,-11.849878,39.9863,-6.559664,10.167479,0.995803085,0.977011494,1.887079014,0.2483,0.2495,1634.7113,1638.4038
875,R-003_Plot-044,19/04/2022,50m,MARCOPOLO,R3,314,30.67,35,0.2654688,47.059315,0.19687396,30.597168,-2.7158155,15.627518,3.4009595,15.8256,0.394774652,0.23211585,41.20294991,-0.011,0.0847,885.3269,1339.9416
884,R-003_Plot-045,19/04/2022,50m,HONDIA,R3,315,70,70,0.17430407,124.40436,0.1655035,22.011744,-13.941891,12.647813,-9.697998,12.954011,0.974667272,0.925589837,5.03530142,0.2508,0.258,1862.5989,1887.205
920,R-004_Plot-046,19/04/2022,50m,HONDIA,R4,401,37.67,35,0.219046,96.437164,0.16305822,26.54789,-10.366654,14.200636,-6.076929,14.898161,0.828682698,0.677026618,18.30086234,0.1328,0.1704,1594.1442,1759.734
930,R-004_Plot-047,19/04/2022,50m,MARCOPOLO,R4,402,358.33,560,0.09136667,120.42721,0.19985878,10.842113,-10.292562,36.868946,-4.915107,6.9047027,0.998979129,0.989337568,0.965141365,0.29,0.2903,1311.7684,1312.1948
953,R-004_Plot-048,19/04/2022,50m,BOLOGNA,R4,403,62,70,0.14353785,105.718475,0.2007395,17.721481,-10.76921,12.555278,-6.070474,11.142313,0.945742589,0.855187538,9.575020989,0.1976,0.2105,1543.1053,1580.5909
972,R-004_Plot-049,19/04/2022,50m,BOLOGNA,R4,404,381,560,0.09542074,125.4243,0.28633064,12.343315,-13.007461,38.744305,-6.9262867,8.692054,0.99973533,0.994555354,0.518134715,0.3816,0.3817,1717.0168,1717.2817
995,R-004_Plot-050,19/04/2022,50m,HONDIA,R4,405,229.33,280,0.111226976,136.51123,0.37435395,14.927053,-15.462722,11.482946,-9.568443,9.974322,1,1,0,0.4388,0.4388,1960.5929,1960.5929
1014,R-004_Plot-051,19/04/2022,50m,MARCOPOLO,R4,406,115,140,0.1266371,120.1062,0.15705597,15.465448,-11.117134,10.671507,-6.420122,9.184808,0.983968542,0.937953721,4.676452505,0.2488,0.2534,1441.275,1453.4676
1039,R-004_Plot-052,19/04/2022,50m,MARCOPOLO,R4,407,64.33,70,0.17488228,97.98315,0.17284524,21.07683,-9.404526,12.5324545,-5.1515703,11.995536,0.889594676,0.769169691,13.53706222,0.1448,0.1691,1389.8136,1465.7604
1055,R-004_Plot-053,19/04/2022,50m,HONDIA,R4,408,95,140,0.12847947,137.95703,0.33933014,17.008339,-15.670461,11.364918,-10.4054365,10.676293,1,1,0,0.4019,0.4019,1977.6374,1977.6374
1080,R-004_Plot-054,19/04/2022,50m,BOLOGNA,R4,409,198,280,0.108219504,112.34895,0.2531057,13.808007,-12.122879,40.033905,-6.4766335,9.822691,0.99981095,0.993610103,0.620201944,0.2751,0.2751,1682.5628,1682.7414
1092,R-004_Plot-055,19/04/2022,50m,BOLOGNA,R4,410,99,140,0.126208,110.854744,0.20752448,15.68839,-11.263208,12.109578,-6.2716446,10.190022,0.989072898,0.948805203,4.071256547,0.229,0.2319,1558.9443,1567.5167
1110,R-004_Plot-056,19/04/2022,50m,MARCOPOLO,R4,411,34.33,35,0.25340244,53.687557,0.20621377,29.542366,-4.0423956,15.917326,1.8074727,16.046543,0.4819268,0.255331216,47.01867252,0.0031,0.0795,1054.9796,1453.5556
1137,R-004_Plot-057,19/04/2022,50m,HONDIA,R4,412,70.67,70,0.16248202,130.49211,0.23876387,21.283583,-16.018982,13.198902,-11.38779,13.419325,0.999281609,0.994215064,0.507018805,0.3073,0.3076,2134.7315,2135.6234
1156,R-004_Plot-058,19/04/2022,50m,MARCOPOLO,R4,413,172,280,0.0946938,121.94901,0.23647165,11.81981,-11.828654,38.126877,-6.0371876,8.05795,1,0.99965971,0.034029038,0.3287,0.3287,1543.8307,1543.8307
1165,R-004_Plot-059,19/04/2022,50m,BOLOGNA,R4,414,26.33,35,0.2102195,70.32022,0.2400831,25.27339,-6.8492985,16.146814,-1.5462571,15.539886,0.648895947,0.415797036,35.92238667,0.0573,0.1205,1394.4306,1694.8313
1194,R-004_Plot-060,19/04/2022,50m,HONDIA,R4,415,355.33,560,0.11252097,122.80511,0.28608966,15.529468,-15.637218,41.766212,-9.390044,11.875132,1,1,0,0.3807,0.3807,2169.0028,2169.0028
11,R-001_Plot-001,03/05/2022,50m,HONDIA,R1,101,58.33,70,0.24344335,146.93494,0.28211474,31.125,-19.842415,12.106254,-17.563416,15.439934,0.998752269,0.99141712,0.734431194,0.3152,0.3156,2468.1208,2470.1639
39,R-001_Plot-002,03/05/2022,50m,MARCOPOLO,R1,102,126.33,140,0.19205438,124.437645,0.13509154,23.633875,-12.783617,11.853733,-9.025618,12.6023245,0.926837568,0.878743194,5.189083344,0.2118,0.2316,1673.681,1740.4177
56,R-001_Plot-003,03/05/2022,50m,BOLOGNA,R1,103,373.33,560,0.19576998,116.497345,0.17499292,25.412733,-15.900368,15.801762,-11.384424,16.65491,0.967672414,0.927820629,4.118313601,0.2583,0.2681,2301.8051,2338.8085
70,R-001_Plot-004,03/05/2022,50m,BOLOGNA,R1,104,73.67,70,0.17998202,123.30209,0.16794848,22.9761,-14.6692,13.479936,-10.355997,13.967422,0.959467635,0.904340593,5.745586381,0.2487,0.261,2009.8302,2061.8687
87,R-001_Plot-005,03/05/2022,50m,MARCOPOLO,R1,105,360.67,560,0.14184372,112.15121,0.16740263,17.31158,-10.708857,11.421775,-6.2235227,10.238689,0.934777677,0.838588929,10.29001335,0.2153,0.2322,1452.4951,1491.9458
116,R-001_Plot-006,03/05/2022,50m,HONDIA,R1,106,234.67,280,0.14088823,134.25848,0.23883373,17.73544,-13.478751,10.591658,-8.925097,10.12256,0.978259226,0.915456745,6.419819889,0.3251,0.3327,1679.3215,1698.945
132,R-001_Plot-007,03/05/2022,50m,HONDIA,R1,107,387.67,560,0.14701317,115.13024,0.16279912,18.162514,-11.487172,11.836836,-6.9560933,10.889464,0.863430127,0.776088929,10.11560694,0.2636,0.3119,1560.6938,1673.2422
158,R-001_Plot-008,03/05/2022,50m,BOLOGNA,R1,108,115,140,0.16708268,106.21329,0.17259562,20.513906,-10.901652,12.695941,-6.522691,12.151607,0.840630672,0.792309437,5.748212117,0.2043,0.2534,1559.9263,1710.2404
176,R-001_Plot-009,03/05/2022,50m,MARCOPOLO,R1,109,42,35,0.26881948,70.2453,0.16362423,31.430462,-6.4696875,14.938854,-1.4379401,16.038921,0.64250605,0.493647913,23.16836344,0.0508,0.114,1213.6317,1461.7298
192,R-001_Plot-010,03/05/2022,50m,BOLOGNA,R1,110,226.67,280,0.16627246,96.2053,0.19973165,20.25,-9.6457,13.193159,-5.1419625,12.261413,0.824750454,0.750642771,8.985467382,0.1617,0.2074,1475.6723,1629.9104
214,R-001_Plot-011,03/05/2022,50m,MARCOPOLO,R1,111,81,70,0.20345278,94.07634,0.14746177,24.152676,-8.614686,12.393303,-4.5896873,12.58207,0.844751966,0.724667272,14.21537911,0.1086,0.1391,1280.1751,1371.9434
227,R-001_Plot-012,03/05/2022,50m,HONDIA,R1,112,43,35,0.19936949,119.71621,0.13491464,25.029606,-14.056812,13.629468,-10.018126,14.574047,0.899198427,0.847512099,5.74804474,0.2288,0.2606,1942.2094,2055.1825
247,R-001_Plot-013,03/05/2022,50m,BOLOGNA,R1,113,39.33,35,0.22712938,84.1425,0.19382304,27.441181,-9.103202,15.532248,-4.2997413,16.016535,0.818209316,0.623411978,23.8077634,0.0963,0.1277,1561.6532,1691.5157
280,R-001_Plot-014,03/05/2022,50m,HONDIA,R1,114,114,140,0.1503752,126.52024,0.18964386,18.986023,-13.400895,11.796128,-8.841074,11.354224,0.945629159,0.883356019,6.585365854,0.3018,0.3214,1741.0755,1784.97
289,R-001_Plot-015,03/05/2022,50m,MARCOPOLO,R1,115,195.67,280,0.14136559,111.61153,0.14304894,16.743908,-9.278005,10.175509,-5.179122,9.042096,0.877873563,0.822519661,6.305452666,0.1955,0.23,1222.9685,1292.3538
316,R-002_Plot-016,03/05/2022,50m,HONDIA,R2,201,218.33,280,0.120333016,136.92935,0.30097747,15.336622,-13.846613,10.236183,-8.688137,9.157997,1,1,0,0.3625,0.3625,1687.0468,1687.0468
340,R-002_Plot-017,03/05/2022,50m,BOLOGNA,R2,202,389.67,560,0.13052838,113.39212,0.22327775,16.832525,-12.959733,13.374074,-7.664084,11.610432,1,0.999546279,0.045372051,0.2664,0.2664,1830.5104,1830.5104
357,R-002_Plot-018,03/05/2022,50m,MARCOPOLO,R2,203,105.33,140,0.14079931,124.87015,0.14729422,16.891338,-10.574996,9.792574,-6.4322824,8.971758,0.998676649,0.983174531,1.55226593,0.2159,0.2162,1322.5826,1323.0366
366,R-002_Plot-019,03/05/2022,50m,BOLOGNA,R2,204,129,140,0.15419984,112.67183,0.18615001,19.4974,-12.638707,13.272623,-7.8838577,12.4646225,0.995500605,0.978599516,1.697747731,0.2202,0.2213,1775.3785,1778.5299
390,R-002_Plot-020,03/05/2022,50m,MARCOPOLO,R2,205,38.33,35,0.24035068,96.60014,0.1436429,28.826881,-10.164126,14.026209,-6.038002,15.264896,0.867816092,0.749168179,13.67201115,0.1129,0.1354,1545.7346,1625.107
413,R-002_Plot-021,03/05/2022,50m,HONDIA,R2,206,74.33,70,0.18325312,136.36354,0.251383,23.764847,-16.834972,12.672494,-12.83327,13.840263,1,0.99969752,0.030248034,0.3091,0.3091,2177.399,2177.399
422,R-002_Plot-022,03/05/2022,50m,HONDIA,R2,207,29,35,0.21556015,127.08499,0.16803211,27.356878,-16.003872,14.054663,-12.265708,15.802581,0.985556564,0.963286449,2.259648584,0.2429,0.2469,2178.7681,2192.5483
459,R-002_Plot-023,03/05/2022,50m,MARCOPOLO,R2,208,361.33,560,0.12167549,124.10864,0.1716429,14.676011,-10.826342,9.874744,-6.198138,8.379497,1,1,0,0.2423,0.2423,1359.0884,1359.0884
475,R-002_Plot-024,03/05/2022,50m,BOLOGNA,R2,209,77.67,70,0.20954381,100.816154,0.1794036,25.942904,-11.93627,15.054807,-7.4858465,15.657096,0.951489716,0.842294313,11.47625671,0.1428,0.1517,1826.3122,1865.4478
484,R-002_Plot-025,03/05/2022,50m,BOLOGNA,R2,210,34.33,35,0.25081596,93.18518,0.20993418,31.331442,-13.035247,18.58938,-8.055157,20.169802,0.896249244,0.736464005,17.82821465,0.1274,0.146,2209.2663,2309.5345
520,R-002_Plot-026,03/05/2022,50m,HONDIA,R2,211,375.67,560,0.12554784,138.38687,0.32579505,16.308672,-14.833792,10.674405,-9.665231,9.881162,1,1,0,0.3833,0.3833,1834.9578,1834.9578
530,R-002_Plot-027,03/05/2022,50m,MARCOPOLO,R2,212,205.33,280,0.14075331,127.91452,0.19550735,17.567179,-12.680484,10.994818,-8.102075,10.261061,0.99996219,0.99973533,0.022686883,0.2789,0.2789,1619.6359,1619.6894
553,R-002_Plot-028,03/05/2022,50m,BOLOGNA,R2,213,230.33,280,0.17781486,124.80979,0.20740962,23.512205,-16.817911,15.003097,-12.1746435,15.576758,0.99973533,0.999130369,0.060512084,0.3018,0.3019,2355.745,2356.0459
573,R-002_Plot-029,03/05/2022,50m,HONDIA,R2,214,110.67,140,0.19601898,146.45096,0.313976,25.412733,-18.291933,11.21503,-15.016675,13.221452,1,1,0,0.3594,0.3594,2239.9531,2239.9531
598,R-002_Plot-030,03/05/2022,50m,MARCOPOLO,R2,215,62.33,70,0.2051692,135.90833,0.20033908,25.752499,-15.463468,11.935929,-12.055047,13.541175,0.99973533,0.992059891,0.767747059,0.2563,0.2564,1965.7664,1965.9461
615,R-003_Plot-031,03/05/2022,50m,MARCOPOLO,R3,301,340.67,560,0.15744384,125.31222,0.1948657,20.225817,-14.372754,12.852023,-9.7225485,12.623387,1,1,0,0.2838,0.2838,1933.8046,1933.8046
640,R-003_Plot-032,03/05/2022,50m,BOLOGNA,R3,302,63.67,70,0.20789088,122.58787,0.1647169,26.809406,-16.47783,15.238683,-12.346763,16.701817,0.976141863,0.936743799,4.036100244,0.2415,0.2482,2320.7333,2354.8954
656,R-003_Plot-033,03/05/2022,50m,HONDIA,R3,303,38.33,35,0.24953675,138.2145,0.22656763,31.898716,-19.286072,14.145319,-16.48332,17.41676,0.987598306,0.968050514,1.979326187,0.2796,0.2834,2547.634,2564.4539
672,R-003_Plot-034,03/05/2022,50m,HONDIA,R3,304,126.33,140,0.17484087,143.21617,0.31225365,22.818684,-17.363516,11.434764,-13.444909,12.65711,1,0.99973533,0.02646703,0.3679,0.3679,2161.6328,2161.6328
686,R-003_Plot-035,03/05/2022,50m,MARCOPOLO,R3,305,55,70,0.18463145,135.22581,0.19413024,22.94472,-13.99498,10.973333,-10.36729,11.877736,0.994933454,0.981132789,1.387094322,0.2482,0.2496,1744.6438,1748.7167
714,R-003_Plot-036,03/05/2022,50m,BOLOGNA,R3,306,231,280,0.14012037,126.17595,0.22639173,18.271011,-14.62862,12.77048,-9.55033,11.945666,1,1,0,0.3079,0.3079,1954.3608,1954.3608
723,R-003_Plot-037,03/05/2022,50m,HONDIA,R3,307,224.67,280,0.13239901,135.62094,0.29049134,17.15343,-14.728787,11.149103,-9.713013,10.471846,1,1,0,0.3525,0.3525,1853.0813,1853.0813
750,R-003_Plot-038,03/05/2022,50m,MARCOPOLO,R3,308,104.67,140,0.14965531,132.47664,0.17661774,18.080688,-11.410978,9.486462,-7.459745,9.174574,1,0.994290684,0.570931639,0.2334,0.2334,1381.3958,1381.3958
778,R-003_Plot-039,03/05/2022,50m,BOLOGNA,R3,309,383.33,560,0.14230599,106.49202,0.23333436,18.162514,-12.250302,13.991411,-7.1472735,12.424381,0.99977314,0.994820024,0.495423947,0.2116,0.2117,1806.3406,1806.4952
782,R-003_Plot-040,03/05/2022,50m,BOLOGNA,R3,310,38.67,35,0.2728496,71.33818,0.19158089,32.378353,-7.4571185,16.902674,-1.952039,18.117367,0.673396854,0.452245917,32.84110051,0.0504,0.0972,1470.8764,1698.8411
818,R-003_Plot-041,03/05/2022,50m,HONDIA,R3,311,415,560,0.12325481,130.79512,0.24008733,15.481478,-12.848772,10.570969,-7.859652,9.317215,1,1,0,0.3102,0.3102,1615.5473,1615.5473
836,R-003_Plot-042,03/05/2022,50m,MARCOPOLO,R3,312,203,280,0.12224382,127.77451,0.18440801,14.692875,-10.899033,9.468417,-6.3498745,8.131143,1,1,0,0.2569,0.2569,1331.6695,1331.6695
850,R-003_Plot-043,03/05/2022,50m,BOLOGNA,R3,313,119.67,140,0.14725035,113.71226,0.19921792,18.855816,-13.109606,13.589868,-8.133256,12.519735,0.998071688,0.985669994,1.242565443,0.2402,0.2407,1855.1877,1856.7068
867,R-003_Plot-044,03/05/2022,50m,MARCOPOLO,R3,314,30.67,35,0.28925806,64.89436,0.17098898,33.750202,-6.0887537,16.041754,-0.5381561,17.438042,0.600877193,0.400143678,33.40674553,0.0392,0.0982,1239.6811,1481.6939
899,R-003_Plot-045,03/05/2022,50m,HONDIA,R3,315,70,70,0.16279528,135.93596,0.26456356,21.169004,-16.073862,12.1426525,-11.669758,12.598038,1,0.997996068,0.200393224,0.3338,0.3338,2058.3347,2058.3347
913,R-004_Plot-046,03/05/2022,50m,HONDIA,R4,401,37.67,35,0.19750802,122.118675,0.15258116,25.104925,-15.007601,14.0351095,-10.8925,15.0527115,0.968428615,0.923396854,4.649982431,0.2417,0.2505,2068.2568,2098.7746
924,R-004_Plot-047,03/05/2022,50m,MARCOPOLO,R4,402,358.33,560,0.119812466,116.792145,0.17796928,14.642227,-10.940118,10.899096,-6.0617256,9.023442,0.999168179,0.996748336,0.242185726,0.2437,0.2439,1442.0238,1442.3462
959,R-004_Plot-048,03/05/2022,50m,BOLOGNA,R4,403,62,70,0.15946294,114.23225,0.18347871,20.310316,-13.234632,13.634189,-8.487906,13.064626,0.995462795,0.956253781,3.93877241,0.2287,0.2299,1871.1509,1874.7687
978,R-004_Plot-049,03/05/2022,50m,BOLOGNA,R4,404,381,560,0.12414768,119.68928,0.2003671,15.986024,-13.197165,12.532929,-7.854693,10.786253,1,0.999470659,0.052934059,0.3053,0.3053,1795.0527,1795.0527
1000,R-004_Plot-050,03/05/2022,50m,HONDIA,R4,405,229.33,280,0.1305477,135.36926,0.2736923,16.639912,-13.923955,10.651373,-9.017447,9.873287,1,1,0,0.3357,0.3357,1732.7305,1732.7305
1016,R-004_Plot-051,03/05/2022,50m,MARCOPOLO,R4,406,115,140,0.15442541,121.82865,0.13094038,18.685081,-10.968136,10.495023,-6.904147,10.025541,0.994441924,0.961925287,3.269837649,0.2041,0.2053,1398.6131,1400.1217
1022,R-004_Plot-052,03/05/2022,50m,MARCOPOLO,R4,407,64.33,70,0.20464383,108.329285,0.12550002,24.600693,-10.451819,12.126749,-6.652164,12.734257,0.924568966,0.855565638,7.463296937,0.1507,0.1663,1450.5844,1491.1356
1042,R-004_Plot-053,03/05/2022,50m,HONDIA,R4,408,95,140,0.1439213,142.41316,0.32017928,18.565887,-15.399023,10.289516,-10.860149,10.370638,1,1,0,0.3686,0.3686,1862.9112,1862.9112
1076,R-004_Plot-054,03/05/2022,50m,BOLOGNA,R4,409,198,280,0.14401998,116.12583,0.20269555,18.685081,-13.808635,13.75147,-8.69638,12.653228,0.999092559,0.994744404,0.435210415,0.2577,0.2579,1945.4586,1946.4954
1090,R-004_Plot-055,03/05/2022,50m,BOLOGNA,R4,410,99,140,0.15388046,123.38279,0.18987131,19.822052,-14.296689,13.06536,-9.521064,12.635984,1,0.992211131,0.778886872,0.2711,0.2711,1938.4795,1938.4795
1117,R-004_Plot-056,03/05/2022,50m,MARCOPOLO,R4,411,34.33,35,0.27933064,87.8575,0.14483082,33.119976,-9.465641,15.190234,-4.994218,17.105667,0.806828494,0.63399879,21.42087258,0.0873,0.1173,1536.6428,1674.0283
1139,R-004_Plot-057,03/05/2022,50m,HONDIA,R4,412,70.67,70,0.1832617,142.79301,0.32146156,24.23131,-18.632982,12.303041,-14.770667,13.897729,1,1,0,0.3688,0.3688,2358.3002,2358.3002
1160,R-004_Plot-058,03/05/2022,50m,MARCOPOLO,R4,413,172,280,0.15270181,127.20605,0.18905199,19.230778,-13.386565,11.671319,-8.907497,11.337709,1,1,0,0.2706,0.2706,1730.9895,1730.9895
1177,R-004_Plot-059,03/05/2022,50m,BOLOGNA,R4,414,26.33,35,0.2305472,109.559204,0.15226692,28.708038,-13.805727,15.320669,-9.700428,16.887003,0.909444949,0.802442529,11.76568411,0.1707,0.1916,2033.7719,2131.4063
1186,R-004_Plot-060,03/05/2022,50m,HONDIA,R4,415,355.33,560,0.1771186,138.18472,0.27119893,23.05954,-16.890247,12.329832,-12.821375,13.381387,1,1,0,0.3377,0.3377,2166.1602,2166.1602
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
